Permutation,Candidates identified once (n),Candidates identified repeatedly (n),Proportion identified repeatedly
3236,501,138,0.215962441314554
3237,491,147,0.2304075235109718
3238,492,142,0.22397476340694006
3239,503,137,0.2140625
3240,501,132,0.20853080568720378
3241,501,146,0.22565687789799072
3242,509,134,0.208398133748056
3243,476,139,0.22601626016260162
3244,501,134,0.2110236220472441
3245,505,141,0.21826625386996903
3246,498,142,0.221875
3247,511,141,0.21625766871165644
3248,482,151,0.23854660347551343
3249,500,135,0.2125984251968504
3250,485,141,0.22523961661341854
3251,515,142,0.2161339421613394
3252,520,138,0.20972644376899696
3253,501,141,0.21962616822429906
3254,495,144,0.22535211267605634
3255,524,132,0.20121951219512196
3256,515,139,0.21253822629969418
3257,514,125,0.19561815336463223
3258,519,129,0.19907407407407407
3259,495,143,0.22413793103448276
3260,469,153,0.2459807073954984
3261,484,144,0.22929936305732485
3262,490,142,0.22468354430379747
3263,511,130,0.20280811232449297
3264,500,138,0.21630094043887146
3265,508,131,0.20500782472613457
3266,508,137,0.2124031007751938
3267,504,133,0.2087912087912088
3268,493,142,0.22362204724409449
3269,513,139,0.21319018404907975
3270,498,143,0.22308892355694226
3271,488,141,0.22416534181240064
3272,509,133,0.2071651090342679
3273,508,134,0.2087227414330218
3274,509,139,0.21450617283950618
3275,509,136,0.21085271317829457
3276,514,136,0.20923076923076922
3277,504,137,0.21372854914196568
3278,496,134,0.2126984126984127
3279,505,139,0.21583850931677018
3280,509,143,0.21932515337423314
3281,515,122,0.19152276295133439
3282,522,131,0.2006125574272588
3283,513,133,0.20588235294117646
3284,480,144,0.23076923076923078
3285,490,148,0.23197492163009403
3286,500,139,0.21752738654147105
3287,523,131,0.20030581039755352
3288,518,129,0.19938176197836166
3289,528,123,0.1889400921658986
3290,510,125,0.1968503937007874
3291,519,138,0.2100456621004566
3292,520,127,0.19629057187017002
3293,517,136,0.2082695252679939
3294,497,142,0.2222222222222222
3295,493,137,0.21746031746031746
3296,491,143,0.22555205047318613
3297,507,143,0.22
3298,506,137,0.2130637636080871
3299,479,144,0.23113964686998395
3300,506,136,0.2118380062305296
3301,513,132,0.20465116279069767
3302,492,148,0.23125
3303,520,129,0.1987673343605547
3304,511,130,0.20280811232449297
3305,473,147,0.23709677419354838
3306,505,129,0.20347003154574134
3307,485,147,0.23259493670886075
3308,486,147,0.23222748815165878
3309,511,136,0.21020092735703247
3310,524,133,0.2024353120243531
3311,516,129,0.2
3312,502,140,0.21806853582554517
3313,502,139,0.21684867394695787
3314,513,131,0.20341614906832298
3315,502,141,0.2192846034214619
3316,486,144,0.22857142857142856
3317,507,140,0.21638330757341576
3318,506,144,0.22153846153846155
3319,503,144,0.22256568778979907
3320,498,148,0.22910216718266255
3321,502,146,0.22530864197530864
3322,482,141,0.22632423756019263
3323,498,139,0.21821036106750394
3324,494,133,0.21212121212121213
3325,507,143,0.22
3326,507,135,0.2102803738317757
3327,498,147,0.22790697674418606
3328,509,128,0.20094191522762953
3329,502,145,0.2241112828438949
3330,485,149,0.23501577287066247
3331,473,154,0.24561403508771928
3332,493,143,0.2248427672955975
3333,509,138,0.2132921174652241
3334,489,148,0.23233908948194662
3335,499,135,0.21293375394321767
3336,508,131,0.20500782472613457
3337,490,145,0.2283464566929134
3338,512,134,0.20743034055727555
3339,497,136,0.21484992101105846
3340,494,143,0.22448979591836735
3341,503,135,0.2115987460815047
3342,503,142,0.22015503875968992
3343,511,139,0.21384615384615385
3344,491,152,0.2363919129082426
3345,493,147,0.2296875
3346,497,135,0.21360759493670886
3347,494,145,0.2269170579029734
3348,496,128,0.20512820512820512
3349,503,137,0.2140625
3350,508,149,0.2267884322678843
3351,520,135,0.20610687022900764
3352,515,136,0.20890937019969277
3353,512,136,0.20987654320987653
3354,526,133,0.20182094081942337
3355,514,132,0.2043343653250774
3356,498,143,0.22308892355694226
3357,518,139,0.2115677321156773
3358,501,142,0.2208398133748056
3359,506,135,0.21060842433697347
3360,510,132,0.205607476635514
3361,482,152,0.23974763406940064
3362,503,144,0.22256568778979907
3363,502,136,0.21316614420062696
3364,521,127,0.19598765432098766
3365,507,133,0.2078125
3366,491,143,0.22555205047318613
3367,511,128,0.20031298904538342
3368,485,144,0.2289348171701113
3369,493,151,0.234472049689441
3370,522,129,0.19815668202764977
3371,516,125,0.19500780031201248
3372,497,148,0.22945736434108527
3373,523,124,0.19165378670788252
3374,510,130,0.203125
3375,522,132,0.2018348623853211
3376,508,133,0.20748829953198128
3377,509,131,0.2046875
3378,504,142,0.21981424148606812
3379,502,136,0.21316614420062696
3380,490,148,0.23197492163009403
3381,528,133,0.20121028744326777
3382,498,135,0.2132701421800948
3383,505,145,0.2230769230769231
3384,506,138,0.21428571428571427
3385,510,142,0.21779141104294478
3386,476,150,0.23961661341853036
3387,507,143,0.22
3388,505,140,0.21705426356589147
3389,509,133,0.2071651090342679
3390,509,141,0.2169230769230769
3391,493,143,0.2248427672955975
3392,498,148,0.22910216718266255
3393,505,132,0.20722135007849293
3394,527,134,0.2027231467473525
3395,522,129,0.19815668202764977
3396,511,135,0.2089783281733746
3397,507,138,0.21395348837209302
3398,497,138,0.2173228346456693
3399,511,137,0.21141975308641975
3400,503,132,0.2078740157480315
3401,497,128,0.2048
3402,492,145,0.22762951334379905
3403,511,141,0.21625766871165644
3404,506,136,0.2118380062305296
3405,517,128,0.19844961240310077
3406,512,140,0.2147239263803681
3407,472,154,0.24600638977635783
3408,518,133,0.20430107526881722
3409,518,130,0.2006172839506173
3410,494,144,0.22570532915360503
3411,514,135,0.20801232665639446
3412,525,130,0.1984732824427481
3413,485,143,0.22770700636942676
3414,512,136,0.20987654320987653
3415,499,139,0.21786833855799373
3416,487,144,0.22820919175911253
3417,499,131,0.20793650793650795
3418,484,152,0.2389937106918239
3419,520,134,0.20489296636085627
3420,497,136,0.21484992101105846
3421,501,124,0.1984
3422,509,137,0.21207430340557276
3423,513,141,0.21559633027522937
3424,501,139,0.2171875
3425,502,138,0.215625
3426,499,147,0.22755417956656346
3427,488,142,0.2253968253968254
3428,533,137,0.2044776119402985
3429,509,132,0.2059282371294852
3430,479,148,0.23604465709728867
3431,495,150,0.23255813953488372
3432,507,142,0.21879815100154082
3433,528,125,0.19142419601837674
3434,505,136,0.2121684867394696
3435,494,139,0.21958925750394945
3436,491,136,0.21690590111642744
3437,497,143,0.2234375
3438,516,131,0.20247295208655333
3439,500,142,0.22118380062305296
3440,513,135,0.20833333333333334
3441,490,139,0.22098569157392686
3442,502,143,0.22170542635658916
3443,506,135,0.21060842433697347
3444,514,126,0.196875
3445,509,138,0.2132921174652241
3446,505,135,0.2109375
3447,515,136,0.20890937019969277
3448,503,146,0.22496147919876733
3449,504,138,0.21495327102803738
3450,498,144,0.22429906542056074
3451,509,127,0.19968553459119498
3452,511,134,0.20775193798449612
3453,499,139,0.21786833855799373
3454,499,144,0.223950233281493
3455,521,128,0.19722650231124808
3456,515,129,0.20031055900621117
3457,517,132,0.2033898305084746
3458,514,143,0.2176560121765601
3459,505,133,0.2084639498432602
3460,531,134,0.20150375939849624
3461,488,148,0.23270440251572327
3462,501,144,0.22325581395348837
3463,489,147,0.23113207547169812
3464,505,145,0.2230769230769231
3465,510,135,0.20930232558139536
3466,503,137,0.2140625
3467,485,150,0.23622047244094488
3468,490,140,0.2222222222222222
3469,491,146,0.22919937205651492
3470,528,121,0.1864406779661017
3471,503,131,0.20662460567823343
3472,510,136,0.21052631578947367
3473,494,142,0.22327044025157233
3474,508,144,0.22085889570552147
3475,495,146,0.22776911076443057
3476,506,131,0.20565149136577707
3477,489,140,0.22257551669316375
3478,515,133,0.2052469135802469
3479,509,139,0.21450617283950618
3480,513,132,0.20465116279069767
3481,529,126,0.19236641221374046
3482,515,140,0.21374045801526717
3483,509,134,0.208398133748056
3484,517,126,0.19595645412130638
3485,513,124,0.1946624803767661
3486,520,136,0.2073170731707317
3487,504,140,0.21739130434782608
3488,497,143,0.2234375
3489,486,150,0.2358490566037736
3490,499,138,0.21664050235478807
3491,498,138,0.2169811320754717
3492,524,124,0.19135802469135801
3493,530,127,0.1933028919330289
3494,492,147,0.2300469483568075
3495,508,139,0.21483771251931993
3496,488,137,0.2192
3497,497,143,0.2234375
3498,482,142,0.22756410256410256
3499,509,132,0.2059282371294852
3500,476,148,0.23717948717948717
3501,507,138,0.21395348837209302
3502,497,136,0.21484992101105846
3503,509,141,0.2169230769230769
3504,494,146,0.228125
3505,504,147,0.22580645161290322
3506,503,133,0.20911949685534592
3507,497,148,0.22945736434108527
3508,495,133,0.21178343949044587
3509,492,140,0.22151898734177214
3510,513,137,0.21076923076923076
3511,528,130,0.19756838905775076
3512,496,134,0.2126984126984127
3513,501,134,0.2110236220472441
3514,502,141,0.2192846034214619
3515,497,135,0.21360759493670886
3516,508,135,0.2099533437013997
3517,492,143,0.2251968503937008
3518,512,134,0.20743034055727555
3519,510,130,0.203125
3520,513,129,0.20093457943925233
3521,505,142,0.21947449768160743
3522,497,144,0.22464898595943839
3523,512,128,0.2
3524,521,135,0.20579268292682926
3525,509,135,0.2096273291925466
3526,493,137,0.21746031746031746
3527,512,132,0.20496894409937888
3528,515,138,0.2113323124042879
3529,515,125,0.1953125
3530,504,145,0.22342064714946072
3531,506,138,0.21428571428571427
3532,481,152,0.2401263823064771
3533,513,134,0.2071097372488408
3534,506,127,0.20063191153238547
3535,500,137,0.2150706436420722
3536,500,134,0.2113564668769716
3537,510,135,0.20930232558139536
3538,500,142,0.22118380062305296
3539,513,128,0.1996879875195008
3540,506,143,0.22033898305084745
3541,494,150,0.2329192546583851
3542,496,134,0.2126984126984127
3543,522,127,0.19568567026194145
3544,502,136,0.21316614420062696
3545,500,140,0.21875
3546,500,145,0.2248062015503876
3547,492,142,0.22397476340694006
3548,506,146,0.22392638036809817
3549,487,141,0.22452229299363058
3550,509,138,0.2132921174652241
3551,527,123,0.18923076923076923
3552,497,139,0.21855345911949686
3553,522,139,0.2102874432677761
3554,534,124,0.1884498480243161
3555,491,145,0.2279874213836478
3556,493,148,0.23088923556942278
3557,495,142,0.22291993720565148
3558,509,135,0.2096273291925466
3559,480,150,0.23809523809523808
3560,518,125,0.19440124416796267
3561,516,135,0.2073732718894009
3562,517,144,0.2178517397881997
3563,516,130,0.20123839009287925
3564,516,134,0.20615384615384616
3565,505,131,0.2059748427672956
3566,505,132,0.20722135007849293
3567,534,117,0.17972350230414746
3568,506,122,0.1942675159235669
3569,497,141,0.22100313479623823
3570,500,142,0.22118380062305296
3571,507,139,0.21517027863777088
3572,511,137,0.21141975308641975
3573,508,139,0.21483771251931993
3574,514,131,0.20310077519379846
3575,501,139,0.2171875
3576,484,146,0.23174603174603176
3577,519,132,0.20276497695852536
3578,511,127,0.19905956112852666
3579,531,130,0.19667170953101362
3580,494,147,0.22932917316692666
3581,515,124,0.19405320813771518
3582,499,139,0.21786833855799373
3583,522,133,0.20305343511450383
3584,491,144,0.22677165354330708
3585,505,135,0.2109375
3586,503,138,0.21528861154446177
3587,482,145,0.23125996810207336
3588,497,142,0.2222222222222222
3589,500,146,0.2260061919504644
3590,506,138,0.21428571428571427
3591,513,135,0.20833333333333334
3592,511,138,0.21263482280431434
3593,504,136,0.2125
3594,522,134,0.20426829268292682
3595,501,137,0.21473354231974923
3596,496,148,0.22981366459627328
3597,487,142,0.22575516693163752
3598,496,153,0.2357473035439137
3599,531,128,0.19423368740515934
3600,514,131,0.20310077519379846
3601,506,139,0.21550387596899226
3602,516,134,0.20615384615384616
3603,520,136,0.2073170731707317
3604,495,151,0.23374613003095976
3605,515,139,0.21253822629969418
3606,490,146,0.22955974842767296
3607,512,136,0.20987654320987653
3608,495,143,0.22413793103448276
3609,519,127,0.19659442724458204
3610,491,142,0.22432859399684044
3611,501,132,0.20853080568720378
3612,494,139,0.21958925750394945
3613,509,135,0.2096273291925466
3614,514,143,0.2176560121765601
3615,495,150,0.23255813953488372
3616,489,148,0.23233908948194662
3617,517,135,0.20705521472392638
3618,509,140,0.21571648690292758
3619,504,144,0.2222222222222222
3620,503,137,0.2140625
3621,515,137,0.21012269938650308
3622,516,134,0.20615384615384616
3623,508,137,0.2124031007751938
3624,497,146,0.22706065318818042
3625,496,150,0.23219814241486067
3626,507,126,0.1990521327014218
3627,511,134,0.20775193798449612
3628,490,139,0.22098569157392686
3629,498,147,0.22790697674418606
3630,504,137,0.21372854914196568
3631,491,143,0.22555205047318613
3632,496,145,0.22620904836193448
3633,504,135,0.2112676056338028
3634,501,142,0.2208398133748056
3635,501,143,0.2220496894409938
3636,510,136,0.21052631578947367
3637,498,145,0.2255054432348367
3638,504,142,0.21981424148606812
3639,502,144,0.22291021671826625
3640,514,127,0.1981279251170047
3641,513,137,0.21076923076923076
3642,507,142,0.21879815100154082
3643,514,139,0.21286370597243492
3644,500,135,0.2125984251968504
3645,500,133,0.21011058451816747
3646,513,138,0.2119815668202765
3647,500,137,0.2150706436420722
3648,507,133,0.2078125
3649,505,149,0.22782874617737003
3650,509,139,0.21450617283950618
3651,495,147,0.22897196261682243
3652,519,138,0.2100456621004566
3653,506,140,0.21671826625386997
3654,512,129,0.20124804992199688
3655,505,142,0.21947449768160743
3656,508,140,0.21604938271604937
3657,506,146,0.22392638036809817
3658,508,148,0.22560975609756098
3659,521,139,0.2106060606060606
3660,504,142,0.21981424148606812
3661,489,141,0.22380952380952382
3662,508,133,0.20748829953198128
3663,509,132,0.2059282371294852
3664,521,130,0.19969278033794163
3665,504,131,0.2062992125984252
3666,507,137,0.2127329192546584
3667,493,143,0.2248427672955975
3668,508,143,0.2196620583717358
3669,504,138,0.21495327102803738
3670,478,149,0.23763955342902712
3671,504,144,0.2222222222222222
3672,518,126,0.1956521739130435
3673,501,143,0.2220496894409938
3674,524,129,0.19754977029096477
3675,506,135,0.21060842433697347
3676,483,150,0.23696682464454977
3677,498,146,0.2267080745341615
3678,502,147,0.22650231124807396
3679,510,140,0.2153846153846154
3680,493,144,0.2260596546310832
3681,495,146,0.22776911076443057
3682,503,140,0.2177293934681182
3683,490,146,0.22955974842767296
3684,517,134,0.20583717357910905
3685,515,138,0.2113323124042879
3686,506,142,0.2191358024691358
3687,493,142,0.22362204724409449
3688,512,135,0.20865533230293662
3689,507,132,0.20657276995305165
3690,477,148,0.2368
3691,493,142,0.22362204724409449
3692,511,142,0.21745788667687596
3693,524,118,0.1838006230529595
3694,501,140,0.21840873634945399
3695,501,136,0.21350078492935637
3696,489,142,0.22503961965134706
3697,505,140,0.21705426356589147
3698,503,142,0.22015503875968992
3699,503,138,0.21528861154446177
3700,512,124,0.1949685534591195
3701,517,134,0.20583717357910905
3702,502,130,0.20569620253164558
3703,493,141,0.222397476340694
3704,500,140,0.21875
3705,511,134,0.20775193798449612
3706,484,140,0.22435897435897437
3707,496,138,0.21766561514195584
3708,514,137,0.21044546850998463
3709,499,142,0.22152886115444617
3710,498,148,0.22910216718266255
3711,498,150,0.23148148148148148
3712,521,119,0.1859375
3713,503,136,0.21283255086071987
3714,489,136,0.2176
3715,529,132,0.19969742813918306
3716,477,147,0.23557692307692307
3717,513,129,0.20093457943925233
3718,493,139,0.2199367088607595
3719,505,143,0.22067901234567902
3720,514,127,0.1981279251170047
3721,500,144,0.2236024844720497
3722,514,132,0.2043343653250774
3723,511,136,0.21020092735703247
3724,516,134,0.20615384615384616
3725,516,120,0.18867924528301888
3726,490,142,0.22468354430379747
3727,514,133,0.20556414219474498
3728,515,140,0.21374045801526717
3729,508,143,0.2196620583717358
3730,519,130,0.20030816640986132
3731,500,142,0.22118380062305296
3732,503,142,0.22015503875968992
3733,506,141,0.21792890262751158
3734,480,145,0.232
3735,488,148,0.23270440251572327
3736,490,151,0.23556942277691106
3737,512,137,0.2110939907550077
3738,490,145,0.2283464566929134
3739,487,146,0.23064770932069512
3740,527,125,0.19171779141104295
3741,492,148,0.23125
3742,478,149,0.23763955342902712
3743,516,130,0.20123839009287925
3744,492,145,0.22762951334379905
3745,497,143,0.2234375
3746,500,147,0.22720247295208656
3747,519,129,0.19907407407407407
3748,498,139,0.21821036106750394
3749,515,139,0.21253822629969418
3750,492,152,0.2360248447204969
3751,473,151,0.2419871794871795
3752,489,153,0.2383177570093458
3753,508,136,0.2111801242236025
3754,502,136,0.21316614420062696
3755,492,134,0.21405750798722045
3756,525,124,0.19106317411402157
3757,503,136,0.21283255086071987
3758,499,143,0.22274143302180685
3759,474,153,0.24401913875598086
3760,486,150,0.2358490566037736
3761,530,125,0.19083969465648856
