analysis_identity_id,evidence_set_id,candidate_selected
A002484,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002487,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002488,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002495,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002497,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002505,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A002520,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A002524,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002540,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002542,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002544,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002627,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002679,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A002704,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A002762,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002812,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A002813,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002814,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A002815,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A002842,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A003018,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A003019,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A003020,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A003021,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A003025,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A003027,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A003030,experiment:prom_four_country_anthracnose_2007_2008_pr,0
A003259,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A003262,experiment:prom_four_country_anthracnose_2007_2008_pr,1
A001427,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001532,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001538,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001552,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A001559,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001566,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A001567,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001568,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001615,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001616,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001617,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001619,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001624,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001631,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001636,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001637,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001642,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001644,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001648,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001649,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001650,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A001652,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002170,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002172,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002398,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002399,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002400,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002401,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002402,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002403,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002404,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002405,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002406,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002407,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002410,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002412,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002413,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002419,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002428,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002508,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002549,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002550,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002558,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002593,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002594,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002596,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002597,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002600,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002605,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002606,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002609,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002614,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002615,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002637,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002664,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002667,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002668,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002669,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002680,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002681,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002682,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002683,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002690,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002702,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002706,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002707,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002709,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002713,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002722,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002724,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002726,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002729,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002736,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002737,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002742,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002746,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002747,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002753,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002754,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002835,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002844,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002849,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002851,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002852,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002856,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002857,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002858,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002898,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002903,experiment:prom_fusarium_grain_mold_panels_isabela_2006,1
A002905,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002906,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002911,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002912,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002913,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002914,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002915,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002916,experiment:prom_fusarium_grain_mold_panels_isabela_2006,0
A002171,experiment:prom_mali_anthracnose_isabela_2003,1
A002409,experiment:prom_mali_anthracnose_isabela_2003,1
A002432,experiment:prom_mali_anthracnose_isabela_2003,1
A002831,experiment:prom_mali_anthracnose_isabela_2003,1
A002832,experiment:prom_mali_anthracnose_isabela_2003,1
A002833,experiment:prom_mali_anthracnose_isabela_2003,1
A002834,experiment:prom_mali_anthracnose_isabela_2003,1
A002836,experiment:prom_mali_anthracnose_isabela_2003,1
A002837,experiment:prom_mali_anthracnose_isabela_2003,1
A002838,experiment:prom_mali_anthracnose_isabela_2003,0
A002839,experiment:prom_mali_anthracnose_isabela_2003,0
A002840,experiment:prom_mali_anthracnose_isabela_2003,1
A002841,experiment:prom_mali_anthracnose_isabela_2003,1
A002842,experiment:prom_mali_anthracnose_isabela_2003,1
A002843,experiment:prom_mali_anthracnose_isabela_2003,1
A002845,experiment:prom_mali_anthracnose_isabela_2003,1
A002846,experiment:prom_mali_anthracnose_isabela_2003,1
A002847,experiment:prom_mali_anthracnose_isabela_2003,1
A002848,experiment:prom_mali_anthracnose_isabela_2003,1
A002850,experiment:prom_mali_anthracnose_isabela_2003,1
A002853,experiment:prom_mali_anthracnose_isabela_2003,1
A002854,experiment:prom_mali_anthracnose_isabela_2003,1
A002855,experiment:prom_mali_anthracnose_isabela_2003,1
A002859,experiment:prom_mali_anthracnose_isabela_2003,1
A002860,experiment:prom_mali_anthracnose_isabela_2003,1
A002872,experiment:prom_mali_anthracnose_isabela_2003,1
A002887,experiment:prom_mali_anthracnose_isabela_2003,1
A002891,experiment:prom_mali_anthracnose_isabela_2003,1
A002897,experiment:prom_mali_anthracnose_isabela_2003,1
A002900,experiment:prom_mali_anthracnose_isabela_2003,1
A002901,experiment:prom_mali_anthracnose_isabela_2003,1
A002905,experiment:prom_mali_anthracnose_isabela_2003,1
A002909,experiment:prom_mali_anthracnose_isabela_2003,0
A002916,experiment:prom_mali_anthracnose_isabela_2003,1
A002917,experiment:prom_mali_anthracnose_isabela_2003,1
A002921,experiment:prom_mali_anthracnose_isabela_2003,1
A002928,experiment:prom_mali_anthracnose_isabela_2003,1
A002931,experiment:prom_mali_anthracnose_isabela_2003,0
A002934,experiment:prom_mali_anthracnose_isabela_2003,1
A002936,experiment:prom_mali_anthracnose_isabela_2003,0
A002940,experiment:prom_mali_anthracnose_isabela_2003,0
A002990,experiment:prom_mali_anthracnose_isabela_2003,1
A002991,experiment:prom_mali_anthracnose_isabela_2003,1
A002992,experiment:prom_mali_anthracnose_isabela_2003,1
A002994,experiment:prom_mali_anthracnose_isabela_2003,1
A002995,experiment:prom_mali_anthracnose_isabela_2003,1
A002996,experiment:prom_mali_anthracnose_isabela_2003,0
A002997,experiment:prom_mali_anthracnose_isabela_2003,1
A002998,experiment:prom_mali_anthracnose_isabela_2003,1
A002999,experiment:prom_mali_anthracnose_isabela_2003,0
A003000,experiment:prom_mali_anthracnose_isabela_2003,1
A003001,experiment:prom_mali_anthracnose_isabela_2003,0
A003002,experiment:prom_mali_anthracnose_isabela_2003,1
A003003,experiment:prom_mali_anthracnose_isabela_2003,1
A003004,experiment:prom_mali_anthracnose_isabela_2003,1
A003005,experiment:prom_mali_anthracnose_isabela_2003,1
A003006,experiment:prom_mali_anthracnose_isabela_2003,1
A003007,experiment:prom_mali_anthracnose_isabela_2003,1
A003008,experiment:prom_mali_anthracnose_isabela_2003,1
A003009,experiment:prom_mali_anthracnose_isabela_2003,1
A003010,experiment:prom_mali_anthracnose_isabela_2003,1
A003011,experiment:prom_mali_anthracnose_isabela_2003,0
A003012,experiment:prom_mali_anthracnose_isabela_2003,1
A003013,experiment:prom_mali_anthracnose_isabela_2003,1
A003014,experiment:prom_mali_anthracnose_isabela_2003,0
A003015,experiment:prom_mali_anthracnose_isabela_2003,0
A003016,experiment:prom_mali_anthracnose_isabela_2003,1
A003017,experiment:prom_mali_anthracnose_isabela_2003,1
A003022,experiment:prom_mali_anthracnose_isabela_2003,1
A003023,experiment:prom_mali_anthracnose_isabela_2003,1
A003026,experiment:prom_mali_anthracnose_isabela_2003,1
A003027,experiment:prom_mali_anthracnose_isabela_2003,1
A003028,experiment:prom_mali_anthracnose_isabela_2003,1
A003029,experiment:prom_mali_anthracnose_isabela_2003,1
A003031,experiment:prom_mali_anthracnose_isabela_2003,1
A003032,experiment:prom_mali_anthracnose_isabela_2003,1
A003033,experiment:prom_mali_anthracnose_isabela_2003,1
A003034,experiment:prom_mali_anthracnose_isabela_2003,1
A003035,experiment:prom_mali_anthracnose_isabela_2003,1
A003036,experiment:prom_mali_anthracnose_isabela_2003,1
A003037,experiment:prom_mali_anthracnose_isabela_2003,1
A003038,experiment:prom_mali_anthracnose_isabela_2003,1
A003039,experiment:prom_mali_anthracnose_isabela_2003,1
A003040,experiment:prom_mali_anthracnose_isabela_2003,1
A003041,experiment:prom_mali_anthracnose_isabela_2003,1
A003044,experiment:prom_mali_anthracnose_isabela_2003,1
A003049,experiment:prom_mali_anthracnose_isabela_2003,1
A003051,experiment:prom_mali_anthracnose_isabela_2003,1
A003076,experiment:prom_mali_anthracnose_isabela_2003,0
A003080,experiment:prom_mali_anthracnose_isabela_2003,0
A003081,experiment:prom_mali_anthracnose_isabela_2003,1
A003089,experiment:prom_mali_anthracnose_isabela_2003,1
A003095,experiment:prom_mali_anthracnose_isabela_2003,1
A003098,experiment:prom_mali_anthracnose_isabela_2003,1
A003100,experiment:prom_mali_anthracnose_isabela_2003,1
A003107,experiment:prom_mali_anthracnose_isabela_2003,0
A003108,experiment:prom_mali_anthracnose_isabela_2003,1
A003109,experiment:prom_mali_anthracnose_isabela_2003,1
A003110,experiment:prom_mali_anthracnose_isabela_2003,1
A003111,experiment:prom_mali_anthracnose_isabela_2003,1
A003112,experiment:prom_mali_anthracnose_isabela_2003,0
A003113,experiment:prom_mali_anthracnose_isabela_2003,1
A003114,experiment:prom_mali_anthracnose_isabela_2003,1
A003115,experiment:prom_mali_anthracnose_isabela_2003,1
A003116,experiment:prom_mali_anthracnose_isabela_2003,1
A003117,experiment:prom_mali_anthracnose_isabela_2003,1
A003118,experiment:prom_mali_anthracnose_isabela_2003,1
A003119,experiment:prom_mali_anthracnose_isabela_2003,1
A003120,experiment:prom_mali_anthracnose_isabela_2003,1
A003121,experiment:prom_mali_anthracnose_isabela_2003,1
A003122,experiment:prom_mali_anthracnose_isabela_2003,1
A003123,experiment:prom_mali_anthracnose_isabela_2003,1
A003124,experiment:prom_mali_anthracnose_isabela_2003,1
A003125,experiment:prom_mali_anthracnose_isabela_2003,0
A003126,experiment:prom_mali_anthracnose_isabela_2003,1
A003127,experiment:prom_mali_anthracnose_isabela_2003,1
A003128,experiment:prom_mali_anthracnose_isabela_2003,0
A003129,experiment:prom_mali_anthracnose_isabela_2003,1
A003130,experiment:prom_mali_anthracnose_isabela_2003,1
A003131,experiment:prom_mali_anthracnose_isabela_2003,0
A003132,experiment:prom_mali_anthracnose_isabela_2003,0
A003133,experiment:prom_mali_anthracnose_isabela_2003,1
A003134,experiment:prom_mali_anthracnose_isabela_2003,1
A003135,experiment:prom_mali_anthracnose_isabela_2003,1
A003136,experiment:prom_mali_anthracnose_isabela_2003,1
A003137,experiment:prom_mali_anthracnose_isabela_2003,1
A003138,experiment:prom_mali_anthracnose_isabela_2003,1
A003139,experiment:prom_mali_anthracnose_isabela_2003,1
A003140,experiment:prom_mali_anthracnose_isabela_2003,1
A003141,experiment:prom_mali_anthracnose_isabela_2003,1
A003142,experiment:prom_mali_anthracnose_isabela_2003,1
A003143,experiment:prom_mali_anthracnose_isabela_2003,1
A003144,experiment:prom_mali_anthracnose_isabela_2003,1
A003145,experiment:prom_mali_anthracnose_isabela_2003,1
A003146,experiment:prom_mali_anthracnose_isabela_2003,1
A003147,experiment:prom_mali_anthracnose_isabela_2003,1
A003148,experiment:prom_mali_anthracnose_isabela_2003,1
A003149,experiment:prom_mali_anthracnose_isabela_2003,1
A003150,experiment:prom_mali_anthracnose_isabela_2003,1
A003151,experiment:prom_mali_anthracnose_isabela_2003,0
A003152,experiment:prom_mali_anthracnose_isabela_2003,1
A003153,experiment:prom_mali_anthracnose_isabela_2003,1
A003154,experiment:prom_mali_anthracnose_isabela_2003,0
A003155,experiment:prom_mali_anthracnose_isabela_2003,1
A003156,experiment:prom_mali_anthracnose_isabela_2003,1
A003157,experiment:prom_mali_anthracnose_isabela_2003,1
A003158,experiment:prom_mali_anthracnose_isabela_2003,1
